#parent	child	edge_length
ko01003	K00693	1
ko01003	K00750	1
ko01003	K16150	1
ko01003	K16153	1
ko04147	K00700	1
00500 Starch and sucrose metabolism	K16149	1
04931 Insulin resistance	K00688	1
00500 Starch and sucrose metabolism	K01196	1
00500 Starch and sucrose metabolism	K02438	1
00500 Starch and sucrose metabolism	K01200	1
04973 Carbohydrate digestion and absorption	K01176	1
00500 Starch and sucrose metabolism	K07405	1
00500 Starch and sucrose metabolism	K05343	1
00500 Starch and sucrose metabolism	K01177	1
00500 Starch and sucrose metabolism	K05992	1
00500 Starch and sucrose metabolism	K01208	1
00500 Starch and sucrose metabolism	K01178	1
00500 Starch and sucrose metabolism	K21574	1
00500 Starch and sucrose metabolism	K05988	1
00500 Starch and sucrose metabolism	K00705	1
00500 Starch and sucrose metabolism	K22451	1
00500 Starch and sucrose metabolism	K16146	1
00500 Starch and sucrose metabolism	K16147	1
ko01003	K16148	1
00500 Starch and sucrose metabolism	K00691	1
00500 Starch and sucrose metabolism	K01838	1
ko02000	K20108	1
ko02000	K02750	1
00500 Starch and sucrose metabolism	K06896	1
00500 Starch and sucrose metabolism	K01232	1
00500 Starch and sucrose metabolism	K00701	1
00500 Starch and sucrose metabolism	K01214	1
00500 Starch and sucrose metabolism	K06044	1
00500 Starch and sucrose metabolism	K01236	1
00500 Starch and sucrose metabolism	K13057	1
ko01003	K00697	1
00500 Starch and sucrose metabolism	K01087	1
ko01003	K16055	1
00500 Starch and sucrose metabolism	K22337	1
ko00537	K01194	1
00500 Starch and sucrose metabolism	K22934	1
00500 Starch and sucrose metabolism	K05342	1
ko02000	K02819	1
00500 Starch and sucrose metabolism	K01226	1
00500 Starch and sucrose metabolism	K11809	1
00520 Amino sugar and nucleotide sugar metabolism	K01183	1
09132 Signal transduction	04016 MAPK signaling pathway - plant	1
04016 MAPK signaling pathway - plant	K20547	1
00520 Amino sugar and nucleotide sugar metabolism	K13381	1
09160 Human Diseases	09175 Drug resistance: antimicrobial	1
09175 Drug resistance: antimicrobial	01501 beta-Lactam resistance	1
01501 beta-Lactam resistance	K01207	1
ko03110	K12373	1
00520 Amino sugar and nucleotide sugar metabolism	K18675	1
00520 Amino sugar and nucleotide sugar metabolism	K01452	1
00520 Amino sugar and nucleotide sugar metabolism	K01233	1
00520 Amino sugar and nucleotide sugar metabolism	K15855	1
ko02000	K02804	1
00520 Amino sugar and nucleotide sugar metabolism	K00884	1
00520 Amino sugar and nucleotide sugar metabolism	K01443	1
00520 Amino sugar and nucleotide sugar metabolism	K02564	1
ko02000	K02765	1
00520 Amino sugar and nucleotide sugar metabolism	K18676	1
09181 Protein families: metabolism	ko01002	1
ko01002	K00820	1
00520 Amino sugar and nucleotide sugar metabolism	K00621	1
00520 Amino sugar and nucleotide sugar metabolism	K01836	1
00520 Amino sugar and nucleotide sugar metabolism	K03431	1
00520 Amino sugar and nucleotide sugar metabolism	K18674	1
00541 O-Antigen nucleotide sugar biosynthesis	K04042	1
00520 Amino sugar and nucleotide sugar metabolism	K11528	1
00520 Amino sugar and nucleotide sugar metabolism	K00972	1
09110 Biosynthesis of other secondary metabolites	00525 Acarbose and validamycin biosynthesis	1
00525 Acarbose and validamycin biosynthesis	K23144	1
ko02000	K11192	1
00520 Amino sugar and nucleotide sugar metabolism	K07106	1
00520 Amino sugar and nucleotide sugar metabolism	K09001	1
00520 Amino sugar and nucleotide sugar metabolism	K22292	1
00520 Amino sugar and nucleotide sugar metabolism	K07102	1
00520 Amino sugar and nucleotide sugar metabolism	K00992	1
09181 Protein families: metabolism	ko01011	1
ko01011	K00790	1
ko01011	K00075	1
00520 Amino sugar and nucleotide sugar metabolism	K12409	1
00541 O-Antigen nucleotide sugar biosynthesis	K08068	1
00520 Amino sugar and nucleotide sugar metabolism	K00885	1
00520 Amino sugar and nucleotide sugar metabolism	K13967	1
00520 Amino sugar and nucleotide sugar metabolism	K01787	1
00520 Amino sugar and nucleotide sugar metabolism	K01788	1
00520 Amino sugar and nucleotide sugar metabolism	K05304	1
09181 Protein families: metabolism	ko01009	1
ko01009	K01097	1
00541 O-Antigen nucleotide sugar biosynthesis	K01654	1
00520 Amino sugar and nucleotide sugar metabolism	K01639	1
00520 Amino sugar and nucleotide sugar metabolism	K21749	1
00541 O-Antigen nucleotide sugar biosynthesis	K00983	1
00520 Amino sugar and nucleotide sugar metabolism	K08080	1
00520 Amino sugar and nucleotide sugar metabolism	K00326	1
ko01003	K00698	1
09145 Cellular community - prokaryotes	05111 Biofilm formation - Vibrio cholerae	1
05111 Biofilm formation - Vibrio cholerae	K01791	1
05111 Biofilm formation - Vibrio cholerae	K02472	1
00541 O-Antigen nucleotide sugar biosynthesis	K13015	1
00541 O-Antigen nucleotide sugar biosynthesis	K22926	1
00541 O-Antigen nucleotide sugar biosynthesis	K13016	1
00541 O-Antigen nucleotide sugar biosynthesis	K13020	1
09181 Protein families: metabolism	ko01007	1
ko01007	K13017	1
00541 O-Antigen nucleotide sugar biosynthesis	K13018	1
00541 O-Antigen nucleotide sugar biosynthesis	K13019	1
00541 O-Antigen nucleotide sugar biosynthesis	K02473	1
00541 O-Antigen nucleotide sugar biosynthesis	K02474	1
00541 O-Antigen nucleotide sugar biosynthesis	K22925	1
00541 O-Antigen nucleotide sugar biosynthesis	K15894	1
00541 O-Antigen nucleotide sugar biosynthesis	K15895	1
00541 O-Antigen nucleotide sugar biosynthesis	K15896	1
00541 O-Antigen nucleotide sugar biosynthesis	K15897	1
00541 O-Antigen nucleotide sugar biosynthesis	K15898	1
00541 O-Antigen nucleotide sugar biosynthesis	K15899	1
00541 O-Antigen nucleotide sugar biosynthesis	K15912	1
00520 Amino sugar and nucleotide sugar metabolism	K15910	1
00520 Amino sugar and nucleotide sugar metabolism	K15913	1
00520 Amino sugar and nucleotide sugar metabolism	K18429	1
00520 Amino sugar and nucleotide sugar metabolism	K18430	1
00520 Amino sugar and nucleotide sugar metabolism	K18431	1
00520 Amino sugar and nucleotide sugar metabolism	K21279	1
00520 Amino sugar and nucleotide sugar metabolism	K21055	1
00520 Amino sugar and nucleotide sugar metabolism	K21750	1
00520 Amino sugar and nucleotide sugar metabolism	K12446	1
ko01003	K13379	1
00520 Amino sugar and nucleotide sugar metabolism	K01209	1
00520 Amino sugar and nucleotide sugar metabolism	K15921	1
00520 Amino sugar and nucleotide sugar metabolism	K20844	1
09175 Drug resistance: antimicrobial	01503 Cationic antimicrobial peptide (CAMP) resistance	1
01503 Cationic antimicrobial peptide (CAMP) resistance	K10011	1
ko01007	K07806	1
01503 Cationic antimicrobial peptide (CAMP) resistance	K10012	1
01503 Cationic antimicrobial peptide (CAMP) resistance	K13014	1
00520 Amino sugar and nucleotide sugar metabolism	K08678	1
00520 Amino sugar and nucleotide sugar metabolism	K12449	1
ko01003	K00770	1
00520 Amino sugar and nucleotide sugar metabolism	K15920	1
00520 Amino sugar and nucleotide sugar metabolism	K01198	1
00520 Amino sugar and nucleotide sugar metabolism	K22268	1
00520 Amino sugar and nucleotide sugar metabolism	K12448	1
00520 Amino sugar and nucleotide sugar metabolism	K12450	1
09109 Metabolism of terpenoids and polyketides	00523 Polyketide sugar unit biosynthesis	1
00523 Polyketide sugar unit biosynthesis	K12451	1
00561 Glycerolipid metabolism	K06118	1
00520 Amino sugar and nucleotide sugar metabolism	K18677	1
ko01003	K13648	1
ko01007	K13010	1
00541 O-Antigen nucleotide sugar biosynthesis	K17939	1
00520 Amino sugar and nucleotide sugar metabolism	K25314	1
00520 Amino sugar and nucleotide sugar metabolism	K25315	1
00541 O-Antigen nucleotide sugar biosynthesis	K01709	1
00541 O-Antigen nucleotide sugar biosynthesis	K12452	1
00541 O-Antigen nucleotide sugar biosynthesis	K00523	1
00541 O-Antigen nucleotide sugar biosynthesis	K12453	1
00541 O-Antigen nucleotide sugar biosynthesis	K12454	1
00541 O-Antigen nucleotide sugar biosynthesis	K12455	1
00541 O-Antigen nucleotide sugar biosynthesis	K19632	1
00541 O-Antigen nucleotide sugar biosynthesis	K15857	1
00541 O-Antigen nucleotide sugar biosynthesis	K15858	1
00650 Butanoate metabolism	K00656	1
00650 Butanoate metabolism	K00132	1
09111 Xenobiotics biodegradation and metabolism	00621 Dioxin degradation	1
00621 Dioxin degradation	K04073	1
00621 Dioxin degradation	K18366	1
00620 Pyruvate metabolism	K04021	1
09106 Metabolism of other amino acids	00430 Taurine and hypotaurine metabolism	1
00430 Taurine and hypotaurine metabolism	K00925	1
00430 Taurine and hypotaurine metabolism	K00625	1
00430 Taurine and hypotaurine metabolism	K13788	1
00430 Taurine and hypotaurine metabolism	K15024	1
00620 Pyruvate metabolism	K04020	1
04936 Alcoholic liver disease	K11262	1
04931 Insulin resistance	K01946	1
09103 Lipid metabolism	00061 Fatty acid biosynthesis	1
00061 Fatty acid biosynthesis	K01962	1
00061 Fatty acid biosynthesis	K02160	1
00061 Fatty acid biosynthesis	K01961	1
00061 Fatty acid biosynthesis	K01963	1
09105 Amino acid metabolism	00280 Valine, leucine and isoleucine degradation	1
00280 Valine, leucine and isoleucine degradation	K11263	1
00280 Valine, leucine and isoleucine degradation	K18472	1
09111 Xenobiotics biodegradation and metabolism	00627 Aminobenzoate degradation	1
00627 Aminobenzoate degradation	K01512	1
00620 Pyruvate metabolism	K01067	1
09111 Xenobiotics biodegradation and metabolism	00643 Styrene degradation	1
00643 Styrene degradation	K01026	1
00620 Pyruvate metabolism	K00158	1
00620 Pyruvate metabolism	K00101	1
00620 Pyruvate metabolism	K00156	1
00620 Pyruvate metabolism	K00467	1
00620 Pyruvate metabolism	K03778	1
00620 Pyruvate metabolism	K03777	1
00620 Pyruvate metabolism	K21836	1
00620 Pyruvate metabolism	K00102	1
00620 Pyruvate metabolism	K18930	1
00620 Pyruvate metabolism	K21618	1
09132 Signal transduction	04011 MAPK signaling pathway - yeast	1
04011 MAPK signaling pathway - yeast	K17741	1
00640 Propanoate metabolism	K23257	1
00630 Glyoxylate and dicarboxylate metabolism	K07248	1
00620 Pyruvate metabolism	K19266	1
00620 Pyruvate metabolism	K01759	1
00620 Pyruvate metabolism	K01069	1
ko01002	K05523	1
ko01002	K18881	1
00620 Pyruvate metabolism	K22211	1
00620 Pyruvate metabolism	K22373	1
00260 Glycine, serine and threonine metabolism	K00049	1
00260 Glycine, serine and threonine metabolism	K12972	1
02020 Two-component system	K00027	1
00710 Carbon fixation in photosynthetic organisms	K00028	1
09152 Endocrine system	03320 PPAR signaling pathway	1
03320 PPAR signaling pathway	K00029	1
ko02000	K01571	1
ko02000	K20509	1
ko02000	K01573	1
00620 Pyruvate metabolism	K01003	1
00710 Carbon fixation in photosynthetic organisms	K00051	1
00620 Pyruvate metabolism	K22212	1
00680 Methane metabolism	K01595	1
00620 Pyruvate metabolism	K20370	1
00630 Glyoxylate and dicarboxylate metabolism	K01638	1
ko04147	K00626	1
09105 Amino acid metabolism	00290 Valine, leucine and isoleucine biosynthesis	1
00290 Valine, leucine and isoleucine biosynthesis	K01649	1
00300 Lysine biosynthesis	K01655	1
00620 Pyruvate metabolism	K02594	1
00300 Lysine biosynthesis	K10977	1
00630 Glyoxylate and dicarboxylate metabolism	K01637	1
00680 Methane metabolism	K08692	1
00680 Methane metabolism	K14067	1
00650 Butanoate metabolism	K00023	1
00650 Butanoate metabolism	K17865	1
00630 Glyoxylate and dicarboxylate metabolism	K14446	1
00280 Valine, leucine and isoleucine degradation	K05606	1
00630 Glyoxylate and dicarboxylate metabolism	K14447	1
00630 Glyoxylate and dicarboxylate metabolism	K14448	1
00720 Carbon fixation pathways in prokaryotes	K14449	1
00680 Methane metabolism	K08691	1
00630 Glyoxylate and dicarboxylate metabolism	K14451	1
00280 Valine, leucine and isoleucine degradation	K01965	1
00280 Valine, leucine and isoleucine degradation	K01966	1
00280 Valine, leucine and isoleucine degradation	K19312	1
00280 Valine, leucine and isoleucine degradation	K22568	1
00280 Valine, leucine and isoleucine degradation	K01964	1
00280 Valine, leucine and isoleucine degradation	K15036	1
00280 Valine, leucine and isoleucine degradation	K15037	1
00280 Valine, leucine and isoleucine degradation	K01847	1
00280 Valine, leucine and isoleucine degradation	K01849	1
00280 Valine, leucine and isoleucine degradation	K01848	1
09101 Carbohydrate metabolism	00660 C5-Branched dibasic acid metabolism	1
00660 C5-Branched dibasic acid metabolism	K19268	1
00660 C5-Branched dibasic acid metabolism	K01846	1
00660 C5-Branched dibasic acid metabolism	K04835	1
00630 Glyoxylate and dicarboxylate metabolism	K19280	1
00660 C5-Branched dibasic acid metabolism	K19281	1
00630 Glyoxylate and dicarboxylate metabolism	K19282	1
09141 Transport and catabolism	04146 Peroxisome	1
04146 Peroxisome	K11517	1
00630 Glyoxylate and dicarboxylate metabolism	K00104	1
00630 Glyoxylate and dicarboxylate metabolism	K11472	1
00630 Glyoxylate and dicarboxylate metabolism	K11473	1
09160 Human Diseases	09164 Neurodegenerative disease	1
09164 Neurodegenerative disease	05022 Pathways of neurodegeneration - multiple diseases	1
05022 Pathways of neurodegeneration - multiple diseases	K03781	1
00630 Glyoxylate and dicarboxylate metabolism	K00015	1
00260 Glycine, serine and threonine metabolism	K15919	1
00650 Butanoate metabolism	K18121	1
00260 Glycine, serine and threonine metabolism	K00018	1
00260 Glycine, serine and threonine metabolism	K15893	1
00260 Glycine, serine and threonine metabolism	K22982	1
ko01009	K19269	1
00630 Glyoxylate and dicarboxylate metabolism	K01091	1
00630 Glyoxylate and dicarboxylate metabolism	K22223	1
00710 Carbon fixation in photosynthetic organisms	K01601	1
00710 Carbon fixation in photosynthetic organisms	K01602	1
ko01007	K00830	1
ko01007	K14272	1
ko01002	K00284	1
ko04147	K01915	1
09160 Human Diseases	09176 Drug resistance: antineoplastic	1
09176 Drug resistance: antineoplastic	01523 Antifolate resistance	1
01523 Antifolate resistance	K00600	1
00260 Glycine, serine and threonine metabolism	K00281	1
00260 Glycine, serine and threonine metabolism	K00282	1
00260 Glycine, serine and threonine metabolism	K00283	1
09108 Metabolism of cofactors and vitamins	00670 One carbon pool by folate	1
00670 One carbon pool by folate	K00605	1
00260 Glycine, serine and threonine metabolism	K02437	1
00630 Glyoxylate and dicarboxylate metabolism	K01608	1
00630 Glyoxylate and dicarboxylate metabolism	K01816	1
00630 Glyoxylate and dicarboxylate metabolism	K00042	1
00260 Glycine, serine and threonine metabolism	K00865	1
00260 Glycine, serine and threonine metabolism	K15918	1
00640 Propanoate metabolism	K00048	1
00630 Glyoxylate and dicarboxylate metabolism	K03779	1
00630 Glyoxylate and dicarboxylate metabolism	K03780	1
00650 Butanoate metabolism	K07246	1
09105 Amino acid metabolism	00330 Arginine and proline metabolism	1
00330 Arginine and proline metabolism	K18123	1
00630 Glyoxylate and dicarboxylate metabolism	K01569	1
00680 Methane metabolism	K00122	1
00680 Methane metabolism	K00126	1
00680 Methane metabolism	K00123	1
00680 Methane metabolism	K22515	1
00680 Methane metabolism	K00124	1
00680 Methane metabolism	K00127	1
00380 Tryptophan metabolism	K01432	1
00380 Tryptophan metabolism	K14263	1
00380 Tryptophan metabolism	K07130	1
00670 One carbon pool by folate	K01433	1
09106 Metabolism of other amino acids	00460 Cyanoamino acid metabolism	1
00460 Cyanoamino acid metabolism	K01455	1
00630 Glyoxylate and dicarboxylate metabolism	K25305	1
00630 Glyoxylate and dicarboxylate metabolism	K03418	1
09105 Amino acid metabolism	00340 Histidine metabolism	1
00340 Histidine metabolism	K01458	1
00630 Glyoxylate and dicarboxylate metabolism	K22133	1
00630 Glyoxylate and dicarboxylate metabolism	K01577	1
ko01004	K01908	1
00640 Propanoate metabolism	K00932	1
00640 Propanoate metabolism	K19697	1
00640 Propanoate metabolism	K13923	1
00280 Valine, leucine and isoleucine degradation	K00166	1
00280 Valine, leucine and isoleucine degradation	K00167	1
00280 Valine, leucine and isoleucine degradation	K11381	1
00280 Valine, leucine and isoleucine degradation	K09699	1
09106 Metabolism of other amino acids	00410 beta-Alanine metabolism	1
00410 beta-Alanine metabolism	K00248	1
04936 Alcoholic liver disease	K00232	1
00640 Propanoate metabolism	K19745	1
00640 Propanoate metabolism	K20143	1
00643 Styrene degradation	K20626	1
00643 Styrene degradation	K20627	1
09111 Xenobiotics biodegradation and metabolism	00930 Caprolactam degradation	1
00930 Caprolactam degradation	K01692	1
00930 Caprolactam degradation	K01825	1
00930 Caprolactam degradation	K01782	1
00930 Caprolactam degradation	K07515	1
03320 PPAR signaling pathway	K07514	1
00930 Caprolactam degradation	K07511	1
00410 beta-Alanine metabolism	K14729	1
00410 beta-Alanine metabolism	K05605	1
00410 beta-Alanine metabolism	K23146	1
