#parent	child
09110 Biosynthesis of other secondary metabolites	00525 Acarbose and validamycin biosynthesis
00525 Acarbose and validamycin biosynthesis	K23144
ko02000	K11192
00520 Amino sugar and nucleotide sugar metabolism	K07106
00520 Amino sugar and nucleotide sugar metabolism	K09001
00520 Amino sugar and nucleotide sugar metabolism	K22292
00520 Amino sugar and nucleotide sugar metabolism	K07102
00520 Amino sugar and nucleotide sugar metabolism	K00992
09181 Protein families: metabolism	ko01011
ko01011	K00790
ko01011	K00075
00520 Amino sugar and nucleotide sugar metabolism	K12409
00541 O-Antigen nucleotide sugar biosynthesis	K08068
00520 Amino sugar and nucleotide sugar metabolism	K00885
00520 Amino sugar and nucleotide sugar metabolism	K13967
00520 Amino sugar and nucleotide sugar metabolism	K01787
00520 Amino sugar and nucleotide sugar metabolism	K01788
00520 Amino sugar and nucleotide sugar metabolism	K05304
09181 Protein families: metabolism	ko01009
ko01009	K01097
00541 O-Antigen nucleotide sugar biosynthesis	K01654
00520 Amino sugar and nucleotide sugar metabolism	K01639
00520 Amino sugar and nucleotide sugar metabolism	K21749
00541 O-Antigen nucleotide sugar biosynthesis	K00983
00520 Amino sugar and nucleotide sugar metabolism	K08080
00520 Amino sugar and nucleotide sugar metabolism	K00326
ko01003	K00698
09145 Cellular community - prokaryotes	05111 Biofilm formation - Vibrio cholerae
05111 Biofilm formation - Vibrio cholerae	K01791
05111 Biofilm formation - Vibrio cholerae	K02472
00541 O-Antigen nucleotide sugar biosynthesis	K13015
00541 O-Antigen nucleotide sugar biosynthesis	K22926
00541 O-Antigen nucleotide sugar biosynthesis	K13016
00541 O-Antigen nucleotide sugar biosynthesis	K13020
09181 Protein families: metabolism	ko01007
ko01007	K13017
00541 O-Antigen nucleotide sugar biosynthesis	K13018
00541 O-Antigen nucleotide sugar biosynthesis	K13019
00541 O-Antigen nucleotide sugar biosynthesis	K02473
00541 O-Antigen nucleotide sugar biosynthesis	K02474
00541 O-Antigen nucleotide sugar biosynthesis	K22925
00541 O-Antigen nucleotide sugar biosynthesis	K15894
00541 O-Antigen nucleotide sugar biosynthesis	K15895
00541 O-Antigen nucleotide sugar biosynthesis	K15896
00541 O-Antigen nucleotide sugar biosynthesis	K15897
00541 O-Antigen nucleotide sugar biosynthesis	K15898
00541 O-Antigen nucleotide sugar biosynthesis	K15899
00541 O-Antigen nucleotide sugar biosynthesis	K15912
00520 Amino sugar and nucleotide sugar metabolism	K15910
00520 Amino sugar and nucleotide sugar metabolism	K15913
00520 Amino sugar and nucleotide sugar metabolism	K18429
00520 Amino sugar and nucleotide sugar metabolism	K18430
00520 Amino sugar and nucleotide sugar metabolism	K18431
00520 Amino sugar and nucleotide sugar metabolism	K21279
00520 Amino sugar and nucleotide sugar metabolism	K21055
00520 Amino sugar and nucleotide sugar metabolism	K21750
00520 Amino sugar and nucleotide sugar metabolism	K12446
ko01003	K13379
00520 Amino sugar and nucleotide sugar metabolism	K01209
00520 Amino sugar and nucleotide sugar metabolism	K15921
00520 Amino sugar and nucleotide sugar metabolism	K20844
09175 Drug resistance: antimicrobial	01503 Cationic antimicrobial peptide (CAMP) resistance
01503 Cationic antimicrobial peptide (CAMP) resistance	K10011
ko01007	K07806
01503 Cationic antimicrobial peptide (CAMP) resistance	K10012
01503 Cationic antimicrobial peptide (CAMP) resistance	K13014
00520 Amino sugar and nucleotide sugar metabolism	K08678
00520 Amino sugar and nucleotide sugar metabolism	K12449
ko01003	K00770
00520 Amino sugar and nucleotide sugar metabolism	K15920
00520 Amino sugar and nucleotide sugar metabolism	K01198
00520 Amino sugar and nucleotide sugar metabolism	K22268
00520 Amino sugar and nucleotide sugar metabolism	K12448
00520 Amino sugar and nucleotide sugar metabolism	K12450
09109 Metabolism of terpenoids and polyketides	00523 Polyketide sugar unit biosynthesis
00523 Polyketide sugar unit biosynthesis	K12451
00561 Glycerolipid metabolism	K06118
00520 Amino sugar and nucleotide sugar metabolism	K18677
ko01003	K13648
ko01007	K13010
00541 O-Antigen nucleotide sugar biosynthesis	K17939
00520 Amino sugar and nucleotide sugar metabolism	K25314
00520 Amino sugar and nucleotide sugar metabolism	K25315
00541 O-Antigen nucleotide sugar biosynthesis	K01709
00541 O-Antigen nucleotide sugar biosynthesis	K12452
00541 O-Antigen nucleotide sugar biosynthesis	K00523
00541 O-Antigen nucleotide sugar biosynthesis	K12453
00541 O-Antigen nucleotide sugar biosynthesis	K12454
00541 O-Antigen nucleotide sugar biosynthesis	K12455
00541 O-Antigen nucleotide sugar biosynthesis	K19632
00541 O-Antigen nucleotide sugar biosynthesis	K15857
00541 O-Antigen nucleotide sugar biosynthesis	K15858
00650 Butanoate metabolism	K00656
00650 Butanoate metabolism	K00132
09111 Xenobiotics biodegradation and metabolism	00621 Dioxin degradation
00621 Dioxin degradation	K04073
00621 Dioxin degradation	K18366
00620 Pyruvate metabolism	K04021
09106 Metabolism of other amino acids	00430 Taurine and hypotaurine metabolism
00430 Taurine and hypotaurine metabolism	K00925
00430 Taurine and hypotaurine metabolism	K00625
00430 Taurine and hypotaurine metabolism	K13788
00430 Taurine and hypotaurine metabolism	K15024
00620 Pyruvate metabolism	K04020
04936 Alcoholic liver disease	K11262
04931 Insulin resistance	K01946
09103 Lipid metabolism	00061 Fatty acid biosynthesis
00061 Fatty acid biosynthesis	K01962
00061 Fatty acid biosynthesis	K02160
00061 Fatty acid biosynthesis	K01961
00061 Fatty acid biosynthesis	K01963
09105 Amino acid metabolism	00280 Valine, leucine and isoleucine degradation
00280 Valine, leucine and isoleucine degradation	K11263
00280 Valine, leucine and isoleucine degradation	K18472
09111 Xenobiotics biodegradation and metabolism	00627 Aminobenzoate degradation
00627 Aminobenzoate degradation	K01512
00620 Pyruvate metabolism	K01067
09111 Xenobiotics biodegradation and metabolism	00643 Styrene degradation
00643 Styrene degradation	K01026
00620 Pyruvate metabolism	K00158
00620 Pyruvate metabolism	K00101
00620 Pyruvate metabolism	K00156
00620 Pyruvate metabolism	K00467
00620 Pyruvate metabolism	K03778
00620 Pyruvate metabolism	K03777
00620 Pyruvate metabolism	K21836
00620 Pyruvate metabolism	K00102
00620 Pyruvate metabolism	K18930
00620 Pyruvate metabolism	K21618
09132 Signal transduction	04011 MAPK signaling pathway - yeast
04011 MAPK signaling pathway - yeast	K17741
00640 Propanoate metabolism	K23257
00630 Glyoxylate and dicarboxylate metabolism	K07248
00620 Pyruvate metabolism	K19266
00620 Pyruvate metabolism	K01759
00620 Pyruvate metabolism	K01069
ko01002	K05523
ko01002	K18881
00620 Pyruvate metabolism	K22211
00620 Pyruvate metabolism	K22373
00260 Glycine, serine and threonine metabolism	K00049
00260 Glycine, serine and threonine metabolism	K12972
02020 Two-component system	K00027
00710 Carbon fixation in photosynthetic organisms	K00028
09152 Endocrine system	03320 PPAR signaling pathway
03320 PPAR signaling pathway	K00029
ko02000	K01571
ko02000	K20509
ko02000	K01573
00620 Pyruvate metabolism	K01003
00710 Carbon fixation in photosynthetic organisms	K00051
00620 Pyruvate metabolism	K22212
00680 Methane metabolism	K01595
00620 Pyruvate metabolism	K20370
00630 Glyoxylate and dicarboxylate metabolism	K01638
ko04147	K00626
09105 Amino acid metabolism	00290 Valine, leucine and isoleucine biosynthesis
00290 Valine, leucine and isoleucine biosynthesis	K01649
00300 Lysine biosynthesis	K01655
00620 Pyruvate metabolism	K02594
00300 Lysine biosynthesis	K10977
00630 Glyoxylate and dicarboxylate metabolism	K01637
00680 Methane metabolism	K08692
00680 Methane metabolism	K14067
00650 Butanoate metabolism	K00023
00650 Butanoate metabolism	K17865
00630 Glyoxylate and dicarboxylate metabolism	K14446
00280 Valine, leucine and isoleucine degradation	K05606
00630 Glyoxylate and dicarboxylate metabolism	K14447
00630 Glyoxylate and dicarboxylate metabolism	K14448
00720 Carbon fixation pathways in prokaryotes	K14449
00680 Methane metabolism	K08691
00630 Glyoxylate and dicarboxylate metabolism	K14451
00280 Valine, leucine and isoleucine degradation	K01965
00280 Valine, leucine and isoleucine degradation	K01966
00280 Valine, leucine and isoleucine degradation	K19312
00280 Valine, leucine and isoleucine degradation	K22568
00280 Valine, leucine and isoleucine degradation	K01964
00280 Valine, leucine and isoleucine degradation	K15036
00280 Valine, leucine and isoleucine degradation	K15037
00280 Valine, leucine and isoleucine degradation	K01847
00280 Valine, leucine and isoleucine degradation	K01849
00280 Valine, leucine and isoleucine degradation	K01848
09101 Carbohydrate metabolism	00660 C5-Branched dibasic acid metabolism
00660 C5-Branched dibasic acid metabolism	K19268
00660 C5-Branched dibasic acid metabolism	K01846
00660 C5-Branched dibasic acid metabolism	K04835
00630 Glyoxylate and dicarboxylate metabolism	K19280
00660 C5-Branched dibasic acid metabolism	K19281
00630 Glyoxylate and dicarboxylate metabolism	K19282
09141 Transport and catabolism	04146 Peroxisome
04146 Peroxisome	K11517
00630 Glyoxylate and dicarboxylate metabolism	K00104
00630 Glyoxylate and dicarboxylate metabolism	K11472
00630 Glyoxylate and dicarboxylate metabolism	K11473
09160 Human Diseases	09164 Neurodegenerative disease
09164 Neurodegenerative disease	05022 Pathways of neurodegeneration - multiple diseases
05022 Pathways of neurodegeneration - multiple diseases	K03781
00630 Glyoxylate and dicarboxylate metabolism	K00015
00260 Glycine, serine and threonine metabolism	K15919
00650 Butanoate metabolism	K18121
00260 Glycine, serine and threonine metabolism	K00018
00260 Glycine, serine and threonine metabolism	K15893
00260 Glycine, serine and threonine metabolism	K22982
ko01009	K19269
00630 Glyoxylate and dicarboxylate metabolism	K01091
00630 Glyoxylate and dicarboxylate metabolism	K22223
00710 Carbon fixation in photosynthetic organisms	K01601
00710 Carbon fixation in photosynthetic organisms	K01602
ko01007	K00830
ko01007	K14272
ko01002	K00284
ko04147	K01915
09160 Human Diseases	09176 Drug resistance: antineoplastic
09176 Drug resistance: antineoplastic	01523 Antifolate resistance
01523 Antifolate resistance	K00600
00260 Glycine, serine and threonine metabolism	K00281
00260 Glycine, serine and threonine metabolism	K00282
00260 Glycine, serine and threonine metabolism	K00283
09108 Metabolism of cofactors and vitamins	00670 One carbon pool by folate
00670 One carbon pool by folate	K00605
00260 Glycine, serine and threonine metabolism	K02437
00630 Glyoxylate and dicarboxylate metabolism	K01608
00630 Glyoxylate and dicarboxylate metabolism	K01816
00630 Glyoxylate and dicarboxylate metabolism	K00042
00260 Glycine, serine and threonine metabolism	K00865
00260 Glycine, serine and threonine metabolism	K15918
00640 Propanoate metabolism	K00048
00630 Glyoxylate and dicarboxylate metabolism	K03779
00630 Glyoxylate and dicarboxylate metabolism	K03780
00650 Butanoate metabolism	K07246
09105 Amino acid metabolism	00330 Arginine and proline metabolism
00330 Arginine and proline metabolism	K18123
00630 Glyoxylate and dicarboxylate metabolism	K01569
00680 Methane metabolism	K00122
00680 Methane metabolism	K00126
00680 Methane metabolism	K00123
00680 Methane metabolism	K22515
00680 Methane metabolism	K00124
00680 Methane metabolism	K00127
00380 Tryptophan metabolism	K01432
00380 Tryptophan metabolism	K14263
00380 Tryptophan metabolism	K07130
00670 One carbon pool by folate	K01433
09106 Metabolism of other amino acids	00460 Cyanoamino acid metabolism
00460 Cyanoamino acid metabolism	K01455
00630 Glyoxylate and dicarboxylate metabolism	K25305
00630 Glyoxylate and dicarboxylate metabolism	K03418
09105 Amino acid metabolism	00340 Histidine metabolism
00340 Histidine metabolism	K01458
00630 Glyoxylate and dicarboxylate metabolism	K22133
00630 Glyoxylate and dicarboxylate metabolism	K01577
ko01004	K01908
00640 Propanoate metabolism	K00932
00640 Propanoate metabolism	K19697
00640 Propanoate metabolism	K13923
00280 Valine, leucine and isoleucine degradation	K00166
00280 Valine, leucine and isoleucine degradation	K00167
00280 Valine, leucine and isoleucine degradation	K11381
00280 Valine, leucine and isoleucine degradation	K09699
09106 Metabolism of other amino acids	00410 beta-Alanine metabolism
00410 beta-Alanine metabolism	K00248
04936 Alcoholic liver disease	K00232
00640 Propanoate metabolism	K19745
00640 Propanoate metabolism	K20143
00643 Styrene degradation	K20626
00643 Styrene degradation	K20627
09111 Xenobiotics biodegradation and metabolism	00930 Caprolactam degradation
00930 Caprolactam degradation	K01692
00930 Caprolactam degradation	K01825
00930 Caprolactam degradation	K01782
00930 Caprolactam degradation	K07515
03320 PPAR signaling pathway	K07514
00930 Caprolactam degradation	K07511
00410 beta-Alanine metabolism	K14729
00410 beta-Alanine metabolism	K05605
00410 beta-Alanine metabolism	K23146
04936 Alcoholic liver disease	K01578
00640 Propanoate metabolism	K03416
00640 Propanoate metabolism	K17489
00640 Propanoate metabolism	K17490
00720 Carbon fixation pathways in prokaryotes	K14468
ko01007	K00823
ko01007	K07250
ko01007	K13524
ko01007	K00822
00410 beta-Alanine metabolism	K25571
00640 Propanoate metabolism	K18426
00640 Propanoate metabolism	K11264
00640 Propanoate metabolism	K22214
00410 beta-Alanine metabolism	K00140
00640 Propanoate metabolism	K01659
00640 Propanoate metabolism	K01720
00640 Propanoate metabolism	K20455
00640 Propanoate metabolism	K09788
00640 Propanoate metabolism	K03417
00640 Propanoate metabolism	K01734
00640 Propanoate metabolism	K08325
00640 Propanoate metabolism	K18471
00561 Glycerolipid metabolism	K00005
00640 Propanoate metabolism	K01699
00640 Propanoate metabolism	K13919
00640 Propanoate metabolism	K13920
00561 Glycerolipid metabolism	K00086
00640 Propanoate metabolism	K13921
00640 Propanoate metabolism	K13922
09111 Xenobiotics biodegradation and metabolism	00362 Benzoate degradation
00362 Benzoate degradation	K00074
00930 Caprolactam degradation	K00022
00362 Benzoate degradation	K07516
00650 Butanoate metabolism	K01715
ko01004	K00209
00650 Butanoate metabolism	K17829
02020 Two-component system	K01034
02020 Two-component system	K01035
00627 Aminobenzoate degradation	K19709
ko01004	K23756
ko01004	K01896
00650 Butanoate metabolism	K00929
00650 Butanoate metabolism	K00634
00650 Butanoate metabolism	K00100
00650 Butanoate metabolism	K21317
00650 Butanoate metabolism	K21318
00650 Butanoate metabolism	K21319
00650 Butanoate metabolism	K21320
00650 Butanoate metabolism	K21321
00650 Butanoate metabolism	K21322
00650 Butanoate metabolism	K03821
00650 Butanoate metabolism	K22881
00650 Butanoate metabolism	K05973
ko02000	K01615
ko02000	K23351
ko02000	K23352
00643 Styrene degradation	K01039
00643 Styrene degradation	K01040
00650 Butanoate metabolism	K00109
09108 Metabolism of cofactors and vitamins	00760 Nicotinate and nicotinamide metabolism
00760 Nicotinate and nicotinamide metabolism	K01799
09167 Endocrine and metabolic disease	04940 Type I diabetes mellitus
04940 Type I diabetes mellitus	K01580
ko01007	K14268
09105 Amino acid metabolism	00250 Alanine, aspartate and glutamate metabolism
00250 Alanine, aspartate and glutamate metabolism	K16871
